Arizona	Maricopa	2000	07			23.23646603448275	0.031102965517241368	0.8845720689655167	0.5443485517241378
Arizona	Maricopa	2000	08			21.991726645161286	0.038272870967741936	1.0367311612903227	0.41493383870967737
Arizona	Maricopa	2000	09			27.276506669811347	0.02174216037735853	1.4276595566037722	0.5849501603773583
Arizona	Maricopa	2000	10			26.514713660869578	0.017001852173913045	1.1004786347826085	0.6956024956521742
Arizona	Maricopa	2000	11			30.526212666666666	0.00937844444444445	1.5602014444444443	1.0722034027777778
Arizona	Maricopa	2000	12			33.556019693548436	0.008902516129032272	2.8359508387096777	1.4990521209677428
Arizona	Maricopa	2001	01			27.502228661290314	0.012364887096774201	1.7970754919354843	0.9939966935483878
Arizona	Maricopa	2001	02			26.489656946428592	0.012882857142857132	1.8260670714285723	0.8290951249999996
Arizona	Maricopa	2001	03			26.68307348387097	0.01951103225806449	2.011588112903225	0.6753974919354838
Arizona	Maricopa	2001	04			26.754801229508196	0.026849688524590156	0.889306827868852	0.7238310819672131
Arizona	Maricopa	2001	05			26.907381709677423	0.027427967741935497	1.9811370806451616	0.7287195967741932
Arizona	Maricopa	2001	06			22.977831800000004	0.028700400000000004	1.4252117499999999	0.5147266
Arizona	Maricopa	2001	07			18.744946612903227	0.030033419354838692	1.5871075967741926	0.3929776129032257
Arizona	Maricopa	2001	08			24.627638481481497	0.03180618518518518	1.1244896296296294	0.5816412037037035
Arizona	Maricopa	2001	09			23.295797589285716	0.022390053571428557	2.620575250000001	0.6030617232142849
Arizona	Maricopa	2001	10			29.70413735593218	0.01675357627118645	3.18710574576271	0.8663050593220347
Arizona	Maricopa	2001	11			29.72156306896548	0.01234653448275863	2.337263362068965	0.9773618965517241
Arizona	Maricopa	2001	12			33.58550880645166	0.008230612903225805	3.5859047500000023	1.3428080887096765
Arizona	Maricopa	2002	01			34.23749309677417	0.010452935483870955	3.623799201612905	1.2988397500000004
Arizona	Maricopa	2002	02			33.04696018181821	0.016736781818181817	3.1527677545454527	1.2273284545454555
Arizona	Maricopa	2002	03			25.526475857142906	0.024047107142857148	2.336931383928572	0.698472348214285
Arizona	Maricopa	2002	04			24.444026360655734	0.024980163934426217	2.403997639344264	0.7211370491803277
Arizona	Maricopa	2002	05			26.640348566666663	0.030145900000000017	3.713393566666667	0.8635680000000002
Arizona	Maricopa	2002	06			26.4893482	0.02909859999999999	2.220969049999999	0.6755216166666668
Arizona	Maricopa	2002	07			19.794229	0.0293924705882353	1.1780541764705876	0.5072725000000001
Arizona	Maricopa	2002	08			21.551593000000004	0.02755061290322579	1.8876574838709679	0.5473341290322581
Arizona	Maricopa	2002	09			22.92967861666665	0.02396363333333332	1.2385454833333323	0.544502858333334
Arizona	Maricopa	2002	10			31.063397080645192	0.016774354838709694	1.936371346774195	0.961793475806452
Arizona	Maricopa	2002	11			31.333823583333317	0.01468855	2.6702160916666675	1.07142335
Arizona	Maricopa	2002	12			29.37230517307693	0.009609403846153839	2.2778826346153838	1.118125894230769
Arizona	Maricopa	2003	01			33.460449080645176	0.008696354838709675	3.428363427419355	1.2796936370967744
Arizona	Maricopa	2003	02			27.898694509433977	0.01343037735849056	2.5667604245283036	0.7430916792452835
Arizona	Maricopa	2003	03			27.0231399310345	0.0207938793103448	1.1267040258620697	0.5708976034482759
Arizona	Maricopa	2003	04			25.94216680327869	0.028720622950819674	2.000782229508196	0.38957901639344283
Arizona	Maricopa	2003	05			26.18765825806452	0.03341351612903224	1.8053432096774193	0.4244939516129031
Arizona	Maricopa	2003	06			20.305292866666655	0.029901166666666652	3.381535833333333	0.40903171666666643
Arizona	Maricopa	2003	07			17.237904903225807	0.037396419354838686	1.8416176451612902	0.40761691935483874
Arizona	Maricopa	2003	10			33.08817526666666	0.01572646666666668	1.9330895666666683	0.9139433333333329
Arizona	Maricopa	2003	11			29.683202531914876	0.01258536170212766	2.2825460744680863	0.9194796914893616
Arizona	Maricopa	2003	12			30.793806854838763	0.011740129032258078	2.229549709677418	1.0389935
Arizona	Maricopa	2004	01			28.27842606451612	0.012936129032258065	2.1016831451612896	0.9431984112903223
Arizona	Maricopa	2004	02			27.946696226086992	0.01583062608695652	2.4780418652173886	0.7869349913043477
Arizona	Maricopa	2004	03			24.983712235294103	0.022388039215686262	1.7536416568627438	0.5871716862745097
Arizona	Maricopa	2004	04			23.44119674418604	0.03189037209302325	0.928976406976744	0.45440758139534854
Arizona	Maricopa	2004	05			19.866851483870967	0.030259451612903245	0.6866526935483871	0.34971932258064503
Arizona	Maricopa	2004	06			20.300073166666674	0.02689636666666662	1.1082494833333336	0.3269021833333335
Arizona	Maricopa	2004	07			17.490953033333327	0.03050556666666665	2.063744616666666	0.1970349833333334
Arizona	Maricopa	2004	08			19.55055383870968	0.02729029032258065	2.701850870967743	0.26241683870967736
Arizona	Maricopa	2004	09			21.41328792452829	0.0252830566037736	2.7174206792452824	0.4758333773584905
Arizona	Maricopa	2004	10			22.53968666129033	0.01933849999999999	2.1811575161290335	0.5451095080645161
Arizona	Maricopa	2004	11			22.69083562711867	0.01267723728813557	1.4657495762711859	0.6472147881355934
Arizona	Maricopa	2004	12			26.10192379999998	0.010491266666666653	2.1604676399999985	0.95347696
Arizona	Maricopa	2005	01			25.00111383870967	0.009713258064516115	1.2458625322580654	0.7382772096774183
Arizona	Maricopa	2005	02			21.589347553571447	0.01630501785714288	0.8500046874999996	0.4837061160714288
Arizona	Maricopa	2005	03			21.372475344444418	0.024532733333333334	1.559788611111112	0.5741296055555559
Arizona	Maricopa	2005	04			24.234189878452998	0.030331519337016638	2.301239472375688	0.6963801491712703
Arizona	Maricopa	2005	05			21.749595900000028	0.02940671111111116	2.8621761611111127	0.6552680777777767
Arizona	Maricopa	2005	06			20.03748073333336	0.0331383111111111	3.046228688888892	0.476429077777778
Arizona	Maricopa	2005	07			17.3536633763441	0.0334072258064515	2.120550204301078	0.4694191827956987
Arizona	Maricopa	2005	08			17.321438741935467	0.030165731182795696	1.5387780376344087	0.3944141021505375
Arizona	Maricopa	2005	09			22.853241033333315	0.025053066666666644	1.8890426749999996	0.5748023041666672
Arizona	Maricopa	2005	10			25.11221501666671	0.01867337499999997	2.8202619041666663	0.7275862625000004
Arizona	Maricopa	2005	11			30.071521818181797	0.012970159090909105	2.913075670454542	1.1702610170454544
Arizona	Maricopa	2005	12			36.50410030232556	0.007024627906976737	2.803703866279069	1.4747100697674422
Arizona	Maricopa	2006	01			31.513806129032258	0.013383526881720441	3.4000728172043035	1.0059945376344093
Arizona	Maricopa	2006	02			31.849022369047567	0.016206357142857137	2.8799542499999995	0.867575696428571
Arizona	Maricopa	2006	03			22.063907559139764	0.025049311827956985	1.384872940860215	0.5085646397849468
Arizona	Maricopa	2006	04			22.759112359116067	0.02962382872928176	2.0514829364640863	0.5426849226519341
Arizona	Maricopa	2006	05			19.76610653763441	0.03226565591397847	1.33918446236559	0.4023152258064519
Arizona	Maricopa	2006	06			17.403421855555575	0.03801215555555547	1.6924790166666646	0.41646007222222187
Arizona	Maricopa	2006	07			10.531226875000003	0.03963396590909089	1.4074995852272745	0.3709225965909091
Arizona	Maricopa	2006	08			13.73992355913978	0.03265410752688175	1.973038494623654	0.3892232741935485
Arizona	Maricopa	2006	09			17.419643966386573	0.02673138655462186	2.2975239831932797	0.40922394957983227
Arizona	Maricopa	2006	10			23.23744816239316	0.01844091452991456	1.861734081196581	0.6124331367521377
Arizona	Maricopa	2006	11			31.679318144444444	0.013718033333333319	2.0417905499999978	0.957309255555556
Arizona	Maricopa	2006	12			29.1308689032258	0.010574440860215055	2.0905154892473097	0.9868492741935486
Arizona	Maricopa	2007	01			26.4741965483871	0.012836032258064517	1.9840508387096762	0.891488150537635
Arizona	Maricopa	2007	02			24.35996513095239	0.01579464285714287	2.6836866130952393	0.7634280238095246
Arizona	Maricopa	2007	03			24.1391687741935	0.02277150537634413	1.6080838010752685	0.6057084677419349
Arizona	Maricopa	2007	04			20.14283117355368	0.03287243801652885	1.8287661363636374	0.4542665950413219
Arizona	Maricopa	2007	05			19.616173309523813	0.03438292857142857	1.5997445952380955	0.45287474999999977
Arizona	Maricopa	2007	06			19.272624038461533	0.03112338461538464	1.8624319519230779	0.3909815384615388
Arizona	Maricopa	2007	07			12.170670693548384	0.035896467741935466	1.6958269112903233	0.2629430483870969
Arizona	Maricopa	2007	08			13.452019645161288	0.03411890322580647	1.2640966935483866	0.3187213629032262
Arizona	Maricopa	2007	09			15.51286072222224	0.02815370000000001	1.0582973000000004	0.38693983888888894
Arizona	Maricopa	2007	10			22.01028866666668	0.020352225806451605	1.373698913978493	0.5352313978494619
Arizona	Maricopa	2007	11			29.26633365555559	0.012698144444444457	2.130230244444447	0.7805636500000003
Arizona	Maricopa	2007	12			25.594154494623698	0.010598709677419334	1.8971759892473115	0.7990832043010752
Arizona	Maricopa	2008	01			23.093040417582444	0.0145293736263736	1.4381577967032981	0.680064653846154
Arizona	Maricopa	2008	02			23.876931581395315	0.01469060465116282	1.6305877558139548	0.6358787965116282
Arizona	Maricopa	2008	03			22.28530425974025	0.025255441558441564	2.009324337662339	0.4135154805194808
Arizona	Maricopa	2008	04			21.123172743801657	0.035666231404958657	2.1608572231404963	0.5035124132231409
Arizona	Maricopa	2008	05			16.633162888888894	0.03885289743589746	1.6460455427350422	0.5441094615384622
Arizona	Maricopa	2008	06			18.02425287931034	0.03619646551724138	1.2988437586206898	0.3060299051724138
Arizona	Maricopa	2008	07			11.170415967213108	0.03637021311475411	1.544722713114754	0.2677764672131147
Arizona	Maricopa	2008	08			11.74543510666667	0.036099586666666635	1.1443687999999996	0.18901604
Arizona	Maricopa	2008	09			16.081506522727285	0.029765147727272713	1.5854304147727247	0.2953693068181817
Arizona	Maricopa	2008	10			23.28031874193548	0.021247333333333333	1.8790602580645155	0.4543253225806454
Arizona	Maricopa	2008	11			23.44516856666665	0.015041211111111124	1.8505704388888886	0.6180837388888889
Arizona	Maricopa	2008	12			22.65476086516857	0.011102438202247182	1.8892438202247197	0.6585810505617984
Arizona	Maricopa	2009	01			23.42214197727276	0.01228829545454546	1.9197486818181806	0.642918590909091
Arizona	Maricopa	2009	02			21.486530277108475	0.018302698795180726	1.4045399999999995	0.5725886204819273
Arizona	Maricopa	2009	03			19.05929660215055	0.027953397849462415	1.4767044301075298	0.4379958225806454
Arizona	Maricopa	2009	04			18.155334322314044	0.035131528925619854	1.6210327933884285	0.4625075041322316
Arizona	Maricopa	2009	05			15.283548750000007	0.03447709999999999	0.9501304833333327	0.42868210833333303
Arizona	Maricopa	2009	06			13.312742478260875	0.03018154347826088	0.8058732391304346	0.36802354347826066
Arizona	Maricopa	2009	07			9.721253193548385	0.03803756451612898	0.4790502016129032	0.36404570967741945
Arizona	Maricopa	2009	08			14.690884419354843	0.03153562903225805	1.8221535564516125	0.4332026935483867
Arizona	Maricopa	2009	09			14.688543277777788	0.03066433333333332	1.8787948222222213	0.2881232999999995
Arizona	Maricopa	2009	10			19.71179712903225	0.022690365591397848	0.8034509892473127	0.3635754032258064
Arizona	Maricopa	2009	11			25.942217455555525	0.013947722222222205	1.7368788666666681	0.6647471222222219
Arizona	Maricopa	2009	12			24.798999827956983	0.012408795698924753	1.8071544516129028	0.6595012043010755
Arizona	Maricopa	2010	01			22.20258924719104	0.016509269662921325	1.7630211966292135	0.5617526516853932
Arizona	Maricopa	2010	02			19.456757773809542	0.019703821428571452	1.2411617738095237	0.39725476785714275
Arizona	Maricopa	2010	03			16.34181464516128	0.027636956989247327	1.2573694838709681	0.37989477419354845
Arizona	Maricopa	2010	04			14.55652068595041	0.03539844628099173	1.1631518966942145	0.36292754545454553
Arizona	Maricopa	2010	05			15.060921370967755	0.037798935483871005	1.2249581774193539	0.340080064516129
Arizona	Maricopa	2010	06			13.366858846153852	0.03646364102564101	1.0950599615384609	0.259336858974359
Arizona	Maricopa	2010	07			6.7136172051282035	0.03863241025641025	0.9088848333333329	0.20817310256410254
Arizona	Maricopa	2010	08			11.603363016129027	0.032933435483870975	1.1922944032258058	0.245557612903226
Arizona	Maricopa	2010	09			18.177580265625018	0.028424484375000003	1.5856275937500004	0.35284452343750017
Arizona	Maricopa	2010	10			17.54935153763436	0.023399290322580653	1.0314290430107524	0.37643606989247336
Arizona	Maricopa	2010	11			22.31942039999999	0.017109755555555602	1.4604027388888887	0.560916805555555
Arizona	Maricopa	2010	12			24.89449282795696	0.010312645161290336	1.8489640376344085	0.7026506075268816
Arizona	Maricopa	2011	01			28.584495719999985	0.01181081999999999	1.5164586800000006	0.8408294100000004
Arizona	Maricopa	2011	02			22.073563678571457	0.02048071428571432	0.906765241071428	0.5666744285714282
Arizona	Maricopa	2011	03			22.173372456521736	0.02570560869565219	1.1744950869565218	0.4275282173913039
Arizona	Maricopa	2011	04			11.99230935897436	0.03886533333333335	1.049263423076923	0.2416062307692308
Arizona	Maricopa	2011	05			12.37188076	0.03914331999999999	0.9983647900000002	0.23971562000000002
Arizona	Maricopa	2011	06			16.370559666666676	0.035691700000000014	0.9269088999999993	0.2765428666666667
Arizona	Maricopa	2011	07			9.743294033333333	0.037332000000000025	0.5069480500000002	0.20298004999999997
Arizona	Maricopa	2011	08			13.717417806451618	0.03704577419354841	0.8548081935483866	0.213104564516129
Arizona	Maricopa	2011	09			18.74722045614035	0.02987498245614031	0.8627165087719298	0.2622505614035086
Arizona	Maricopa	2011	10			25.16123522448979	0.019551040816326522	1.3969689387755106	0.48965602040816325
Arizona	Maricopa	2011	11			22.87154266666666	0.01589234999999999	1.2169311916666667	0.5078341583333331
Arizona	Maricopa	2011	12			23.425792596774173	0.014065741935483865	1.4063066451612907	0.6615024677419348
Arizona	Maricopa	2012	01			26.532263642857174	0.011909250000000007	1.7883308928571418	0.7260021785714282
Arizona	Maricopa	2012	02			23.460695827586196	0.020602017241379313	1.1499512586206893	0.5537753965517239
Arizona	Maricopa	2012	03			20.920703822580638	0.026724951612903218	0.806929903225807	0.4535466854838711
Arizona	Maricopa	2012	04			18.425686470588236	0.0336967176470588	0.8203486117647063	0.3913980000000001
Arizona	Maricopa	2012	05			16.34567866071429	0.03927528571428566	0.9805519464285714	0.2822593660714285
Arizona	Maricopa	2012	06			12.964411983333333	0.034311783333333366	1.0496798666666665	0.20686178333333347
Arizona	Maricopa	2012	07			9.835733638297873	0.038202446808510655	1.078206244680851	0.22615443617021289
Arizona	Maricopa	2012	08			13.327517195121954	0.03915007317073168	1.067085524390244	0.18090934146341453
Arizona	Maricopa	2012	09			16.086500083333338	0.030204249999999988	1.2680335166666674	0.2406689083333334
Arizona	Maricopa	2012	10			24.412135107142838	0.02122719642857142	1.5223850892857151	0.37351407142857107
Arizona	Maricopa	2012	11			29.386054363636344	0.013645400000000007	1.9123760545454531	0.6913821909090906
Arizona	Maricopa	2012	12			25.831067750000003	0.01395731818181818	1.5254035000000004	0.5150771818181817
Arizona	Maricopa	2013	01			27.062764421052634	0.01313373684210527	1.6716407236842106	0.5510272631578951
Arizona	Maricopa	2013	02			24.552691826086956	0.019102326086956486	1.2291959782608697	0.45295071739130455
Arizona	Maricopa	2013	03			23.48898356818182	0.023621250000000014	1.1169345681818186	0.4021403181818186
Arizona	Maricopa	2013	04			14.420404830188673	0.03274790566037735	0.9766031792452833	0.35599676415094317
Arizona	Maricopa	2013	05			13.112661037037036	0.04315733333333336	0.9697997962962953	0.2843817037037041
Arizona	Maricopa	2013	06			14.253376333333334	0.03149824999999997	0.6920305624999998	0.25109460416666673
Arizona	Maricopa	2013	07			8.458074919354834	0.040788274193548385	0.6177737580645158	0.28932539516129036
Arizona	Maricopa	2013	08			12.267827420000005	0.03615746	0.9365653499999996	0.26465779000000017
Arizona	Maricopa	2013	09			16.150063315789467	0.03082634210526312	1.0966866842105265	0.29706692105263144
Arizona	Maricopa	2013	10			21.478146725806443	0.022697080645161294	0.9253219596774194	0.4383149758064518
Arizona	Maricopa	2013	11			20.786565349999982	0.01836041666666666	0.8439982333333336	0.5400412416666666
Arizona	Maricopa	2013	12			24.325866483871007	0.014085612903225799	1.3009291854838716	0.7045960241935487
Arizona	Maricopa	2014	01			28.67159269354843	0.012630354838709688	1.744665733870968	0.8068953467741933
Arizona	Maricopa	2014	02			25.269938553571457	0.01698364285714285	1.0453651071428576	0.6019429642857137
Arizona	Maricopa	2014	03			18.499328016129024	0.02869288709677421	0.8132593064516143	0.4015802419354841
Arizona	Maricopa	2014	04			15.563079275862076	0.03653805172413794	0.8566068103448283	0.3137767241379312
Arizona	Maricopa	2014	05			12.368096017857141	0.04126342857142863	0.9461325714285709	0.31289040178571426
Arizona	Maricopa	2014	06			14.11377016666667	0.03253733333333332	1.1235031979166668	0.31710576041666677
Arizona	Maricopa	2014	07			8.521194016129032	0.03928632258064516	1.3604594758064514	0.288040814516129
Arizona	Maricopa	2014	08			10.928520258064523	0.03544690322580648	1.622822532258065	0.3219243306451613
Arizona	Maricopa	2014	09			13.538479933333328	0.028406233333333312	1.2040754166666676	0.4241257333333333
Arizona	Maricopa	2014	10			22.12795679032259	0.022512806451612917	1.2591730725806451	0.5876517419354839
Arizona	Maricopa	2014	11			22.795405166666686	0.016617933333333345	1.1320609166666664	0.6227953749999993
Arizona	Maricopa	2014	12			22.68243156451612	0.011779177419354844	1.2831200887096776	0.7391524677419358
Arizona	Maricopa	2015	01			22.47967362711864	0.012938711864406777	1.2319515338983045	0.6988523644067797
Arizona	Maricopa	2015	02			21.16668296363636	0.019918018181818185	0.9308069727272728	0.5884854636363631
Arizona	Maricopa	2015	03			19.05674833870967	0.02682256451612904	0.5705476290322586	0.507979612903226
Arizona	Maricopa	2015	04			14.300677983333333	0.036675016666666685	0.4620488250000001	0.36692839166666685
Arizona	Maricopa	2015	05			11.118036400000003	0.0394200181818182	0.5314753909090907	0.3116201454545454
Arizona	Maricopa	2015	06			10.826444933333342	0.03895689999999997	0.4144705833333333	0.2925260833333334
Arizona	Maricopa	2015	07			7.453267016129025	0.0338500967741935	0.7063647499999994	0.19832470161290328
Arizona	Maricopa	2015	08			9.62186933870968	0.03661746774193553	0.959361830645161	0.29342035483870965
Arizona	Maricopa	2015	09			12.130382649999994	0.02770071666666668	1.1115774666666662	0.33191854999999976
Arizona	Maricopa	2015	10			10.079938188034186	0.021839752136752124	0.8679968632478617	0.40096704273504263
Arizona	Maricopa	2015	11			23.375922266666677	0.016284733333333332	0.8735352999999999	0.5672523166666665
Arizona	Maricopa	2015	12			26.95006548387096	0.01109006451612902	1.6783886774193542	0.7471402096774192
Arizona	Maricopa	2016	01			21.14475028571428	0.013888464285714285	0.9466915714285709	0.7122961607142859
Arizona	Maricopa	2016	02			22.707489159999994	0.018036759999999995	0.7227956800000003	0.7044975000000002
Arizona	Maricopa	2016	03			17.148033230769222	0.027817730769230796	0.42041524999999996	0.5050639423076924
Arizona	Pima	2000	01			27.532741366666652	0.013545866666666666	3.3186541333333333	0.7136209333333331
Arizona	Pima	2000	02			23.15006286363636	0.020445181818181817	2.9499095227272734	0.5725955681818186
Arizona	Pima	2000	03			20.083151857142862	0.028738071428571408	1.7951545178571422	0.410907642857143
Arizona	Pima	2000	04			18.192668039999997	0.03355839999999997	2.5877024	0.4001087
Arizona	Pima	2000	05			14.011512870967746	0.03846109677419357	2.7269696129032264	0.33090524193548426
Arizona	Pima	2000	06			11.0390097	0.033080533333333335	1.5421514666666656	0.22829108333333334
Arizona	Pima	2000	07			10.259408580645163	0.0374839677419355	1.238713403225805	0.208780370967742
Arizona	Pima	2000	08			10.12496121428572	0.04264435714285713	1.4437671071428575	0.2525365
Arizona	Pima	2000	09			12.799085566666667	0.02876106666666669	1.157696683333333	0.28350188333333354
Arizona	Pima	2000	10			14.550233677419362	0.020669354838709658	2.1700819516129024	0.45607764516129057
Arizona	Pima	2000	11			21.34923693333333	0.016472333333333332	3.2757048000000006	0.5006944499999998
Arizona	Pima	2000	12			23.511228483870962	0.013165129032258078	3.265963274193548	0.742572483870968
Arizona	Pima	2001	01			20.674806935483875	0.01674332258064515	1.2457980000000002	0.6172965161290322
Arizona	Pima	2001	02			19.755856857142845	0.019214333333333344	1.339766309523809	0.5260525476190475
Arizona	Pima	2001	03			17.89995864	0.026746720000000015	1.4823830800000004	0.4482649800000001
Arizona	Pima	2001	04			15.681143086956522	0.03422830434782608	0.3853199130434782	0.37966397826086945
Arizona	Pima	2001	05			14.362557903225806	0.036047064516129004	0.7377750806451603	0.36125550000000023
Arizona	Pima	2001	06			12.304762166666665	0.03541166666666664	0.4601337166666665	0.32428923333333337
Arizona	Pima	2001	07			8.516830322580645	0.0355497741935484	0.04865799999999999	0.20129727419354843
Arizona	Pima	2001	08			10.39802096551724	0.03451148275862068	0.23905400000000002	0.1855305000000001
Arizona	Pima	2001	09			11.157213400000005	0.027931966666666655	0.48481929999999995	0.23354794999999992
Arizona	Pima	2001	10			17.12731099999999	0.02219222580645158	0.8842566612903229	0.3254908709677422
Arizona	Pima	2001	11			18.103951000000002	0.017403833333333348	1.1593948499999998	0.3864959999999997
Arizona	Pima	2001	12			22.466318096774195	0.013941741935483866	1.1605430967741934	0.49295525806451623
Arizona	Pima	2002	01			24.29802044444445	0.01454625925925925	1.339768777777778	0.4573997777777781
Arizona	Pima	2002	02			19.58557428571429	0.022881000000000006	1.1246140000000004	0.41506214285714266
Arizona	Pima	2002	03			17.213380322580647	0.03017067741935487	0.8801694677419357	0.4795406612903229
Arizona	Pima	2002	04			13.124286333333336	0.033055566666666675	0.8662376000000003	0.32062553333333355
Arizona	Pima	2002	05			13.1122604516129	0.037303741935483886	0.8696566451612907	0.28509517741935475
Arizona	Pima	2002	06			13.192171766666661	0.035644400000000014	1.0298121666666666	0.3482005166666667
Arizona	Pima	2002	07			10.926208064516127	0.0356276451612903	0.5995567096774194	0.20713500000000004
Arizona	Pima	2002	08			11.59813419354839	0.033478451612903234	0.7115641774193546	0.2420224838709679
Arizona	Pima	2002	09			14.426881307692316	0.028570500000000002	0.9755263076923076	0.3780226153846153
Arizona	Pima	2002	10			18.07869170967741	0.024610161290322563	1.0077270483870973	0.46070009677419343
Arizona	Pima	2002	11			21.95942026666667	0.0199458	1.3147666500000001	0.5356732833333332
Arizona	Pima	2002	12			22.844473838709675	0.015491483870967734	1.4147112580645151	0.6329909677419358
Arizona	Pima	2003	01			23.624112838709678	0.01645835483870967	1.3205707741935493	0.6480962580645164
